#  Trophic Ecology of Atlantic_Cod 
#   Insights from Tri-monthly, Localized Scales of Sampling 
#  PIs:  Theodore Ligenza, Brian Smith, Frank Almeida, Jason Link 
date_local,stomach_id,location,temp_ss_f,depth_w,drift,length_cod,sex,maturity,prey_taxon,prey_weight,prey_no,prey_digestion
06/25/02,715,Nauset,57.7,157,6,51,M,T,Ophiopholis_aculeata,0.64,-9999.0,P
06/25/02,715,Nauset,57.7,157,6,51,M,T,Polychaeta,0.06,-9999.0,W
06/25/02,715,Nauset,57.7,157,6,51,M,T,Hyas_sp,2.61,-9999.0,P
06/25/02,715,Nauset,57.7,157,6,51,M,T,Animal_remains,0.72,-9999.0,W
06/25/02,716,Nauset,57.7,157,6,59,M,S,Ophiopholis_aculeata,0.23,-9999.0,P
06/25/02,716,Nauset,57.7,157,6,59,M,S,Lumbrineridae,1.09,-9999.0,F
06/25/02,716,Nauset,57.7,157,6,59,M,S,Decapoda_crab,0.37,-9999.0,W
06/25/02,716,Nauset,57.7,157,6,59,M,S,Decapoda_shrimp,0.01,-9999.0,W
06/25/02,716,Nauset,57.7,157,6,59,M,S,Unciola_irrorata,0.01,-9999.0,P
06/25/02,716,Nauset,57.7,157,6,59,M,S,Polychaeta,1.50,-9999.0,W
06/25/02,717,Nauset,57.8,157,7,102,F,S,Pleuronectiformes,110.53,-9999.0,W
06/25/02,718,Nauset,57.8,157,7,78,M,T,Fish_scales,0.01,-9999.0,W
06/25/02,718,Nauset,57.8,157,7,78,M,T,Animal_remains,2.69,-9999.0,W
06/25/02,719,Nauset,57.8,157,7,77,F,T,Decapoda_shrimp,2.27,-9999.0,P
06/25/02,719,Nauset,57.8,157,7,77,F,T,Caprellidae,0.01,-9999.0,P
06/25/02,719,Nauset,57.8,157,7,77,F,T,Gastropoda_operculum,0.08,-9999.0,P
06/25/02,719,Nauset,57.8,157,7,77,F,T,Pandalidae,0.47,-9999.0,P
06/25/02,719,Nauset,57.8,157,7,77,F,T,Gammaridea,0.01,-9999.0,P
06/25/02,720,Nauset,57.7,146,8,79,F,T,Decapoda_shrimp,0.10,-9999.0,P
06/25/02,720,Nauset,57.7,146,8,79,F,T,Hyas_coarctatus,0.40,-9999.0,W
06/25/02,720,Nauset,57.7,146,8,79,F,T,Animal_remains,2.02,-9999.0,W
06/25/02,720,Nauset,57.7,146,8,79,F,T,Polychaeta,0.03,-9999.0,W
06/25/02,720,Nauset,57.7,146,8,79,F,T,Fish,4.06,-9999.0,W
06/25/02,720,Nauset,57.7,146,8,79,F,T,Animal_tubes,0.15,-9999.0,-9999.0
06/25/02,720,Nauset,57.7,146,8,79,F,T,Bivalvia_shell,0.36,-9999.0,W
06/25/02,721,Nauset,57.7,146,8,66,F,T,Cancer_borealis,4.88,-9999.0,P
06/25/02,721,Nauset,57.7,146,8,66,F,T,Animal_remains,0.09,-9999.0,W
06/25/02,721,Nauset,57.7,146,8,66,F,T,Ophiopholis_aculeata,0.33,-9999.0,P
06/25/02,722,Nauset,57.7,146,8,70,M,S,Leptocheirus_pinguis,0.09,-9999.0,P
06/25/02,722,Nauset,57.7,146,8,70,M,S,Rock,0.16,-9999.0,-9999.0
06/25/02,722,Nauset,57.7,146,8,70,M,S,Ophiuroidea,0.03,-9999.0,P
06/25/02,722,Nauset,57.7,146,8,70,M,S,Glyceridae,0.24,-9999.0,P
06/25/02,722,Nauset,57.7,146,8,70,M,S,Lumbrineridae,4.15,-9999.0,P
06/25/02,723,Nauset,58,146,9,68,F,T,Rock,0.14,-9999.0,-9999.0
06/25/02,723,Nauset,58,146,9,68,F,T,Animal_remains,0.09,-9999.0,W
06/25/02,723,Nauset,58,146,9,68,F,T,Lumbrineridae,15.44,-9999.0,P
06/25/02,724,Nauset,59.4,136,10,55,F,T,Cancer_irroratus,0.47,-9999.0,P
06/25/02,724,Nauset,59.4,136,10,55,F,T,Polychaeta,1.32,-9999.0,W
06/25/02,724,Nauset,59.4,136,10,55,F,T,Hyas_sp,1.92,-9999.0,P
06/25/02,724,Nauset,59.4,136,10,55,F,T,Cancer_borealis,0.14,-9999.0,P
06/25/02,724,Nauset,59.4,136,10,55,F,T,Ophiopholis_aculeata,0.59,-9999.0,P
06/25/02,725,Nauset,59.4,136,10,89,F,T,Fishing_lure,5.19,-9999.0,-9999.0
06/25/02,725,Nauset,59.4,136,10,89,F,T,Cancer_borealis,75.21,-9999.0,P
06/25/02,726,Nauset,59.4,140,11,104,M,S,Pleuronectidae,165.08,-9999.0,W
06/25/02,726,Nauset,59.4,140,11,104,M,S,Pleuronectiformes,50.20,-9999.0,W
06/25/02,727,Nauset,59.1,135,12,80,F,T,Fish,0.38,-9999.0,W
06/25/02,727,Nauset,59.1,135,12,80,F,T,Cancer_irroratus,1.30,-9999.0,P
06/25/02,727,Nauset,59.1,135,12,80,F,T,Sand,5.47,-9999.0,-9999.0
06/25/02,728,Nauset,59.1,135,12,46,F,S,Animal_remains,0.32,-9999.0,W
06/25/02,729,Nauset,61.8,120,13,73,F,T,Mytilidae_shell,0.37,-9999.0,P
06/25/02,729,Nauset,61.8,120,13,73,F,T,Cirolanidae,0.11,-9999.0,P
06/25/02,729,Nauset,61.8,120,13,73,F,T,Urochordata,0.01,-9999.0,P
06/25/02,729,Nauset,61.8,120,13,73,F,T,Rock,0.09,-9999.0,-9999.0
06/25/02,729,Nauset,61.8,120,13,73,F,T,Polychaeta,1.79,-9999.0,W
06/25/02,729,Nauset,61.8,120,13,73,F,T,Cancer_irroratus,18.26,-9999.0,P
07/02/02,730,Great_Hill,61.5,132,1,75,M,T,Rock,0.53,-9999.0,-9999.0
07/02/02,730,Great_Hill,61.5,132,1,75,M,T,Animal_remains,1.25,-9999.0,W
07/02/02,731,Great_Hill,61.5,132,1,47,M,T,Leptocheirus_pinguis,0.19,-9999.0,P
07/02/02,731,Great_Hill,61.5,132,1,47,M,T,Fish,2.63,-9999.0,W
07/02/02,731,Great_Hill,61.5,132,1,47,M,T,Cancer_irroratus,1.06,-9999.0,P
07/02/02,731,Great_Hill,61.5,132,1,47,M,T,Pontogeneia_inermis,0.12,-9999.0,P
07/02/02,731,Great_Hill,61.5,132,1,47,M,T,Monoculodes_edwardsi,0.07,-9999.0,P
07/02/02,731,Great_Hill,61.5,132,1,47,M,T,Rock,0.16,-9999.0,-9999.0
07/02/02,731,Great_Hill,61.5,132,1,47,M,T,Lysianassidae,0.01,-9999.0,P
07/02/02,731,Great_Hill,61.5,132,1,47,M,T,Caprellidae,0.01,-9999.0,P
07/02/02,732,Great_Hill,61.5,132,1,66,F,T,Lysianassidae,0.05,-9999.0,P
07/02/02,732,Great_Hill,61.5,132,1,66,F,T,Mollusca_shell,0.15,-9999.0,P
07/02/02,732,Great_Hill,61.5,132,1,66,F,T,Fish,1.88,-9999.0,W
07/02/02,732,Great_Hill,61.5,132,1,66,F,T,Rock,0.75,-9999.0,-9999.0
07/02/02,733,Great_Hill,61.5,132,1,57,F,T,Ammodytes_sp,4.37,-9999.0,P
07/02/02,733,Great_Hill,61.5,132,1,57,F,T,Lysianassidae,0.03,-9999.0,P
07/02/02,733,Great_Hill,61.5,132,1,57,F,T,Pontogeneia_inermis,0.01,-9999.0,P
07/02/02,734,Great_Hill,61.5,132,1,70,M,T,Ammodytes_sp,32.82,-9999.0,W
07/02/02,735,Great_Hill,61.5,132,1,72,M,S,Fish,34.62,-9999.0,W
07/02/02,736,Great_Hill,61.5,130,2,58,F,T,Mollusca_shell,0.30,-9999.0,P
07/02/02,736,Great_Hill,61.5,130,2,58,F,T,Decapoda_shrimp,0.01,-9999.0,W
07/02/02,736,Great_Hill,61.5,130,2,58,F,T,Cancer_borealis,1.21,-9999.0,P
07/02/02,736,Great_Hill,61.5,130,2,58,F,T,Fish,7.50,-9999.0,W
07/02/02,736,Great_Hill,61.5,130,2,58,F,T,Rock,0.99,-9999.0,-9999.0
07/02/02,737,Great_Hill,61.5,130,2,52,M,T,Rock,0.28,-9999.0,-9999.0
07/02/02,737,Great_Hill,61.5,130,2,52,M,T,Ammodytes_sp,5.46,-9999.0,W
07/02/02,738,Great_Hill,61.5,130,2,72,F,T,Ammodytes_sp,37.56,-9999.0,W
07/02/02,738,Great_Hill,61.5,130,2,72,F,T,Sand,2.63,-9999.0,-9999.0
07/02/02,739,DW_Lemons,61.7,137,3,58,F,T,Fish,2.27,-9999.0,W
07/02/02,739,DW_Lemons,61.7,137,3,58,F,T,Mollusca_shell,0.01,-9999.0,W
07/02/02,740,DW_Lemons,61.7,130,4,57,M,T,Decapoda_shrimp,0.07,-9999.0,P
07/02/02,740,DW_Lemons,61.7,130,4,57,M,T,Rock,0.11,-9999.0,-9999.0
07/02/02,740,DW_Lemons,61.7,130,4,57,M,T,Ammodytes_sp,13.62,-9999.0,W
07/02/02,741,DW_Lemons,61.7,130,4,69,M,T,Pontogeneia_inermis,0.01,-9999.0,P
07/02/02,741,DW_Lemons,61.7,130,4,69,M,T,Fish,2.24,-9999.0,W
07/02/02,742,DW_Lemons,61.7,130,4,77,M,T,Ammodytes_sp,17.98,-9999.0,W
07/02/02,742,DW_Lemons,61.7,130,4,77,M,T,Sand,2.81,-9999.0,-9999.0
07/02/02,743,DW_Lemons,61.7,130,4,80,F,T,Ammodytes_sp,48.02,-9999.0,W
07/02/02,743,DW_Lemons,61.7,130,4,80,F,T,Rock,1.98,-9999.0,-9999.0
07/02/02,743,DW_Lemons,61.7,130,4,80,F,T,Cancer_borealis,11.83,-9999.0,P
07/02/02,744,DW_Lemons,61.7,130,4,53,F,T,Ammodytes_sp,4.04,-9999.0,P
07/02/02,744,DW_Lemons,61.7,130,4,53,F,T,Glycera_sp,0.21,-9999.0,P
07/02/02,744,DW_Lemons,61.7,130,4,53,F,T,Gammaridea,0.01,-9999.0,P
07/02/02,744,DW_Lemons,61.7,130,4,53,F,T,Pontogeneia_inermis,0.01,-9999.0,P
07/02/02,745,DW_Lemons,61.7,130,4,63,F,T,Ammodytes_sp,22.96,-9999.0,W
07/02/02,745,DW_Lemons,61.7,130,4,63,F,T,Rock,4.00,-9999.0,-9999.0
07/02/02,746,DW_Lemons,61.7,130,4,59,F,T,Ammodytes_sp,14.40,-9999.0,W
07/02/02,746,DW_Lemons,61.7,130,4,59,F,T,Rock,0.28,-9999.0,-9999.0
07/02/02,747,DW_Lemons,61.7,133,5,56,M,T,Leptocheirus_pinguis,0.07,-9999.0,P
07/02/02,747,DW_Lemons,61.7,133,5,56,M,T,Ammodytes_sp,4.59,-9999.0,W
07/02/02,747,DW_Lemons,61.7,133,5,56,M,T,Rock,0.49,-9999.0,-9999.0
07/02/02,748,DW_Lemons,61.7,133,5,61,M,T,Rock,0.78,-9999.0,-9999.0
07/02/02,748,DW_Lemons,61.7,133,5,61,M,T,Fish,1.59,-9999.0,W
07/02/02,749,DW_Lemons,61.7,133,5,67,F,T,Cancer_sp,0.83,-9999.0,P
07/02/02,749,DW_Lemons,61.7,133,5,67,F,T,Rock,0.59,-9999.0,-9999.0
07/02/02,749,DW_Lemons,61.7,133,5,67,F,T,Ammodytes_sp,26.21,-9999.0,W
07/02/02,750,DW_Lemons,61.7,133,5,52,F,T,Cancer_irroratus,0.56,-9999.0,P
07/02/02,750,DW_Lemons,61.7,133,5,52,F,T,Animal_remains,1.15,-9999.0,W
07/02/02,751,DW_Lemons,61.7,133,5,55,M,T,Fish,5.72,-9999.0,W
07/02/02,751,DW_Lemons,61.7,133,5,55,M,T,Gammaridea,0.01,-9999.0,P
07/02/02,751,DW_Lemons,61.7,133,5,55,M,T,Unciola_irrorata,0.01,-9999.0,P
07/02/02,752,DW_Lemons,61.7,133,5,58,F,T,Leptocheirus_pinguis,0.05,-9999.0,F
07/02/02,752,DW_Lemons,61.7,133,5,58,F,T,Gammaridea,0.01,-9999.0,P
07/02/02,752,DW_Lemons,61.7,133,5,58,F,T,Ammodytes_sp,6.59,-9999.0,P
07/02/02,753,DW_Lemons,61.7,132,6,71,F,T,Ammodytes_sp,22.29,-9999.0,W
07/02/02,754,Mussels,61.8,127,7,48,F,T,Ammodytes_sp,8.85,4,P
07/02/02,754,Mussels,61.8,127,7,48,F,T,Pontogeneia_inermis,0.01,-9999.0,P
07/02/02,755,Mussels,61.8,127,7,27,F,I,Sand,0.02,-9999.0,-9999.0
07/02/02,755,Mussels,61.8,127,7,27,F,I,Lysianassidae,0.01,-9999.0,P
07/02/02,755,Mussels,61.8,127,7,27,F,I,Gammaridea,0.29,-9999.0,P
07/02/02,755,Mussels,61.8,127,7,27,F,I,Plants,0.01,-9999.0,W
07/02/02,755,Mussels,61.8,127,7,27,F,I,Mollusca_shell,0.01,-9999.0,P
07/02/02,755,Mussels,61.8,127,7,27,F,I,Fish,0.01,-9999.0,W
07/02/02,756,Mussels,61.8,127,7,28,F,I,Ericthonius_rubricornis,0.01,-9999.0,P
07/02/02,756,Mussels,61.8,127,7,28,F,I,Lysianassidae,0.01,-9999.0,P
07/02/02,756,Mussels,61.8,127,7,28,F,I,Animal_remains,0.93,-9999.0,W
07/02/02,756,Mussels,61.8,127,7,28,F,I,Pontogeneia_inermis,0.04,-9999.0,P
07/02/02,756,Mussels,61.8,127,7,28,F,I,Unciola_irrorata,0.01,-9999.0,P
07/02/02,756,Mussels,61.8,127,7,28,F,I,Aeginina_longicornis,0.01,-9999.0,P
07/02/02,757,Mussels,61.8,127,7,49,F,T,Fish,2.35,-9999.0,W
07/02/02,757,Mussels,61.8,127,7,49,F,T,Decapoda_shrimp,0.01,-9999.0,P
07/02/02,757,Mussels,61.8,127,7,49,F,T,Eualus_sp,0.09,-9999.0,P
07/02/02,757,Mussels,61.8,127,7,49,F,T,Rock,0.59,-9999.0,-9999.0
07/02/02,758,Mussels,61.8,127,7,110,M,T,Cancer_borealis,61.02,-9999.0,P
07/02/02,758,Mussels,61.8,127,7,110,M,T,Rock,7.24,-9999.0,-9999.0
07/02/02,759,Mussels,61.9,120,8,49,M,I,Ammodytes_sp,1.15,-9999.0,W
07/02/02,759,Mussels,61.9,120,8,49,M,I,Gammaridea,0.01,-9999.0,W
07/02/02,759,Mussels,61.9,120,8,49,M,I,Decapoda_shrimp,0.05,-9999.0,P
07/02/02,759,Mussels,61.9,120,8,49,M,I,Hyas_sp,0.48,-9999.0,P
07/02/02,759,Mussels,61.9,120,8,49,M,I,Echinoidea,0.01,-9999.0,W
07/02/02,759,Mussels,61.9,120,8,49,M,I,Cancer_irroratus,1.26,-9999.0,P
07/02/02,760,Mussels,61.9,120,8,44,M,I,Animal_remains,0.26,-9999.0,W
07/02/02,761,Mussels,61.9,120,8,80,F,T,Gastropoda,6.89,-9999.0,W
07/02/02,761,Mussels,61.9,120,8,80,F,T,Rock,4.50,-9999.0,-9999.0
07/02/02,761,Mussels,61.9,120,8,80,F,T,Fish,6.77,-9999.0,W
07/02/02,762,Mussels,61.9,130,9,46,M,I,Ammodytes_sp,4.97,-9999.0,W
07/02/02,762,Mussels,61.9,130,9,46,M,I,Mollusca_shell,0.25,-9999.0,P
07/14/02,763,Crab_Ledge,62.3,101,1,69,F,T,Rock,2.10,-9999.0,-9999.0
07/14/02,763,Crab_Ledge,62.3,101,1,69,F,T,Ammodytes_sp,74.16,-9999.0,P
07/14/02,764,Crab_Ledge,62.3,101,1,47,M,T,Ammodytes_sp,47.02,-9999.0,P
07/14/02,764,Crab_Ledge,62.3,101,1,47,M,T,Gammaridea,0.01,-9999.0,P
07/14/02,764,Crab_Ledge,62.3,101,1,47,M,T,Decapoda_crab,0.04,-9999.0,W
07/14/02,764,Crab_Ledge,62.3,101,1,47,M,T,Rock,0.72,-9999.0,-9999.0
07/14/02,764,Crab_Ledge,62.3,101,1,47,M,T,Decapoda_shrimp,0.01,-9999.0,P
07/14/02,765,Crab_Ledge,62.6,106,2,-9999.0,M,T,Rock,3.53,-9999.0,-9999.0
07/14/02,765,Crab_Ledge,62.6,106,2,-9999.0,M,T,Ammodytes_sp,54.12,-9999.0,W
07/14/02,766,Crab_Ledge,62.6,106,2,51,M,T,Chiridotea_sp,0.01,-9999.0,P
07/14/02,766,Crab_Ledge,62.6,106,2,51,M,T,Fish,7.83,-9999.0,W
07/14/02,766,Crab_Ledge,62.6,106,2,51,M,T,Gammaridea,3.11,-9999.0,P
07/14/02,767,Crab_Ledge,63,103,3,51,F,T,Ammodytes_sp,55.59,-9999.0,W
07/14/02,767,Crab_Ledge,63,103,3,51,F,T,Rock,2.97,-9999.0,-9999.0
07/14/02,768,Crab_Ledge,63,103,3,54,F,T,Gammaridea,4.32,-9999.0,P
07/14/02,768,Crab_Ledge,63,103,3,54,F,T,Ammodytes_sp,14.67,-9999.0,P
07/14/02,768,Crab_Ledge,63,103,3,54,F,T,Rock,0.26,-9999.0,-9999.0
07/14/02,768,Crab_Ledge,63,103,3,54,F,T,Bivalvia,0.27,-9999.0,F
07/14/02,769,Crab_Ledge,62.9,100,4,56,F,T,Ammodytes_sp,40.62,-9999.0,P
07/14/02,769,Crab_Ledge,62.9,100,4,56,F,T,Gammaridea,0.01,-9999.0,P
07/14/02,769,Crab_Ledge,62.9,100,4,56,F,T,Rock,0.50,-9999.0,-9999.0
07/14/02,770,Crab_Ledge,62.9,100,4,60,F,T,Ammodytes_sp,21.49,-9999.0,W
07/14/02,771,Crab_Ledge,62.9,100,4,63,M,T,Fish,31.89,-9999.0,W
07/14/02,771,Crab_Ledge,62.9,100,4,63,M,T,Gammaridea,0.37,-9999.0,P
07/14/02,771,Crab_Ledge,62.9,100,4,63,M,T,Crangon_septemspinosa,0.26,-9999.0,P
07/14/02,772,Crab_Ledge,62.9,100,4,60,F,T,Ammodytes_sp,14.05,-9999.0,W
07/14/02,772,Crab_Ledge,62.9,100,4,60,F,T,Gammaridea,0.03,-9999.0,P
07/14/02,772,Crab_Ledge,62.9,100,4,60,F,T,Cirolanidae,0.06,-9999.0,P
07/14/02,773,Crab_Ledge,62.9,100,4,63,F,T,Ammodytes_sp,33.60,-9999.0,W
07/14/02,774,Crab_Ledge,65.2,106,5,66,F,S,Ammodytes_sp,51.64,-9999.0,W
07/14/02,775,Crab_Ledge,65.2,106,5,51,M,T,Gammaridea,0.01,-9999.0,W
07/14/02,775,Crab_Ledge,65.2,106,5,51,M,T,Crangon_septemspinosa,0.06,-9999.0,P
07/14/02,775,Crab_Ledge,65.2,106,5,51,M,T,Ammodytes_sp,34.72,-9999.0,W
07/14/02,776,Crab_Ledge,65.2,106,5,57,M,T,Gammaridea,0.54,-9999.0,W
07/14/02,776,Crab_Ledge,65.2,106,5,57,M,T,Cancer_irroratus,2.54,-9999.0,P
07/14/02,776,Crab_Ledge,65.2,106,5,57,M,T,Cancer_borealis,3.85,-9999.0,P
07/14/02,776,Crab_Ledge,65.2,106,5,57,M,T,Eualus_sp,0.01,-9999.0,P
07/14/02,776,Crab_Ledge,65.2,106,5,57,M,T,Ammodytes_sp,13.55,-9999.0,W
07/14/02,777,Crab_Ledge,65.2,106,5,47,M,T,Gammaridea,3.06,-9999.0,P
07/14/02,777,Crab_Ledge,65.2,106,5,47,M,T,Ammodytes_sp,14.45,-9999.0,P
07/14/02,778,Crab_Ledge,65.2,106,5,55,F,T,Pleuronectiformes,0.01,-9999.0,P
07/14/02,778,Crab_Ledge,65.2,106,5,55,F,T,Gammaridea,0.31,-9999.0,P
07/14/02,778,Crab_Ledge,65.2,106,5,55,F,T,Ammodytes_sp,7.42,-9999.0,W
07/14/02,778,Crab_Ledge,65.2,106,5,55,F,T,Decapoda_shrimp,0.05,-9999.0,P
07/14/02,779,Crab_Ledge,65.4,110,6,51,M,T,Polychaeta,0.01,-9999.0,W
07/14/02,779,Crab_Ledge,65.4,110,6,51,M,T,Decapoda_crab,0.01,-9999.0,W
07/14/02,779,Crab_Ledge,65.4,110,6,51,M,T,Decapoda_shrimp,0.01,-9999.0,W
07/14/02,779,Crab_Ledge,65.4,110,6,51,M,T,Gammaridea,0.02,-9999.0,P
07/14/02,779,Crab_Ledge,65.4,110,6,51,M,T,Rock,0.07,-9999.0,-9999.0
07/14/02,779,Crab_Ledge,65.4,110,6,51,M,T,Fish,1.84,-9999.0,W
07/14/02,780,Crab_Ledge,65.4,110,6,57,M,T,Gammaridea,0.01,-9999.0,W
07/14/02,780,Crab_Ledge,65.4,110,6,57,M,T,Placopecten_magellanicus,0.04,-9999.0,F
07/14/02,780,Crab_Ledge,65.4,110,6,57,M,T,Ammodytes_sp,2.18,-9999.0,P
07/14/02,781,Inshore_Figs,66.6,246,7,47,F,T,Fish,0.01,-9999.0,W
07/14/02,781,Inshore_Figs,66.6,246,7,47,F,T,Pontogeneia_inermis,0.01,-9999.0,P
07/14/02,781,Inshore_Figs,66.6,246,7,47,F,T,Hyas_sp,3.92,-9999.0,P
07/14/02,781,Inshore_Figs,66.6,246,7,47,F,T,Decapoda_shrimp,0.12,-9999.0,P
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Cancer_borealis,0.75,-9999.0,P
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Decapoda_shrimp,0.05,-9999.0,W
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Pasiphaeidae,0.21,-9999.0,P
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Decapoda_crab,2.64,-9999.0,W
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Pagurus_acadianus,2.10,-9999.0,P
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Hyas_sp,0.94,-9999.0,P
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Leptocheirus_pinguis,0.11,-9999.0,P
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Euphausiidae,0.06,-9999.0,P
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Bivalvia,0.01,-9999.0,P
07/14/02,782,Inshore_Figs,66.6,246,7,53,F,T,Eualus_sp,0.02,-9999.0,P
07/14/02,783,Inshore_Figs,66.6,246,7,50,F,T,Aspidophoroides_monopterygius,6.71,2,P
07/14/02,783,Inshore_Figs,66.6,246,7,50,F,T,Pandalidae,2.01,-9999.0,P
07/14/02,783,Inshore_Figs,66.6,246,7,50,F,T,Teuthoidea,1.63,-9999.0,W
07/14/02,783,Inshore_Figs,66.6,246,7,50,F,T,Euphausiidae,0.01,-9999.0,W
07/14/02,784,Inshore_Figs,66.6,246,7,54,F,T,Ammodytes_sp,2.32,-9999.0,W
07/14/02,784,Inshore_Figs,66.6,246,7,54,F,T,Decapoda_shrimp,0.01,-9999.0,W
07/14/02,784,Inshore_Figs,66.6,246,7,54,F,T,Leptocheirus_pinguis,0.07,-9999.0,F
07/14/02,784,Inshore_Figs,66.6,246,7,54,F,T,Euphausiidae,0.01,-9999.0,W
07/14/02,785,Inshore_Figs,66.6,246,7,60,F,T,Decapoda_crab,0.09,-9999.0,P
07/14/02,785,Inshore_Figs,66.6,246,7,60,F,T,Ophiopholis_sp,0.04,-9999.0,W
07/14/02,785,Inshore_Figs,66.6,246,7,60,F,T,Hyas_sp,0.75,-9999.0,P
07/14/02,785,Inshore_Figs,66.6,246,7,60,F,T,Animal_remains,0.44,-9999.0,W
07/14/02,785,Inshore_Figs,66.6,246,7,60,F,T,Euphausiidae,0.13,-9999.0,P
07/14/02,786,Inshore_Figs,66.6,246,7,50,F,S,Bivalvia_viscera,1.60,-9999.0,P
07/14/02,786,Inshore_Figs,66.6,246,7,50,F,S,Animal_remains,0.87,-9999.0,W
07/14/02,786,Inshore_Figs,66.6,246,7,50,F,S,Aspidophoroides_monopterygius,1.23,-9999.0,W
07/14/02,786,Inshore_Figs,66.6,246,7,50,F,S,Decapoda_crab,2.85,-9999.0,W
07/14/02,786,Inshore_Figs,66.6,246,7,50,F,S,Leptocheirus_pinguis,0.01,-9999.0,P
07/14/02,786,Inshore_Figs,66.6,246,7,50,F,S,Mollusca_shell,0.49,-9999.0,P
07/14/02,786,Inshore_Figs,66.6,246,7,50,F,S,Cancer_borealis,15.12,-9999.0,P
07/14/02,787,Inshore_Figs,66.6,238,8,56,M,T,Animal_remains,1.39,-9999.0,W
07/14/02,787,Inshore_Figs,66.6,238,8,56,M,T,Lebbeus_groenlandicus,1.27,-9999.0,P
07/14/02,787,Inshore_Figs,66.6,238,8,56,M,T,Leptocheirus_pinguis,0.11,-9999.0,P
07/14/02,787,Inshore_Figs,66.6,238,8,56,M,T,Polychaeta,0.11,-9999.0,W
07/14/02,787,Inshore_Figs,66.6,238,8,56,M,T,Pontogeneia_inermis,0.01,-9999.0,P
07/14/02,787,Inshore_Figs,66.6,238,8,56,M,T,Pandalidae,1.23,-9999.0,P
07/14/02,787,Inshore_Figs,66.6,238,8,56,M,T,Decapoda_shrimp,0.32,-9999.0,P
07/14/02,788,Crab_Ledge,66.8,100,9,59,F,T,Ammodytes_sp,36.11,-9999.0,W
07/23/02,789,Crab_Ledge,65.1,101,1,63,M,T,Rock,0.76,-9999.0,-9999.0
07/23/02,789,Crab_Ledge,65.1,101,1,63,M,T,Gammaridea,6.58,-9999.0,W
07/23/02,790,Crab_Ledge,65.1,101,1,69,M,T,Animal_remains,0.08,-9999.0,P
07/23/02,790,Crab_Ledge,65.1,101,1,69,M,T,Fish,2.30,-9999.0,W
07/23/02,790,Crab_Ledge,65.1,101,1,69,M,T,Decapoda_crab,0.01,-9999.0,W
07/23/02,790,Crab_Ledge,65.1,101,1,69,M,T,Gammaridea,0.02,-9999.0,P
07/23/02,791,Crab_Ledge,65.1,115,2,60,M,T,Ammodytes_sp,4.68,-9999.0,P
07/23/02,791,Crab_Ledge,65.1,115,2,60,M,T,Gammaridea,2.54,-9999.0,P
07/23/02,792,Crab_Ledge,65.1,115,2,56,F,T,Gammaridea,6.10,-9999.0,W
07/23/02,792,Crab_Ledge,65.1,115,2,56,F,T,Ammodytes_sp,10.43,-9999.0,W
07/23/02,792,Crab_Ledge,65.1,115,2,56,F,T,Cirolanidae,0.23,-9999.0,P
07/23/02,793,Crab_Ledge,65.1,115,2,60,F,T,Euphausiidae,0.05,-9999.0,W
07/23/02,793,Crab_Ledge,65.1,115,2,60,F,T,Rock,0.04,-9999.0,-9999.0
07/23/02,793,Crab_Ledge,65.1,115,2,60,F,T,Ammodytes_sp,2.47,-9999.0,W
07/23/02,793,Crab_Ledge,65.1,115,2,60,F,T,Gammaridea,3.06,-9999.0,P
07/23/02,793,Crab_Ledge,65.1,115,2,60,F,T,Crangon_septemspinosa,0.10,-9999.0,P
07/23/02,794,Crab_Ledge,64.4,102,3,58,M,T,Cancer_sp,0.04,-9999.0,W
07/23/02,794,Crab_Ledge,64.4,102,3,58,M,T,Leptocheirus_pinguis,0.04,-9999.0,W
07/23/02,794,Crab_Ledge,64.4,102,3,58,M,T,Fish,2.25,-9999.0,W
07/23/02,794,Crab_Ledge,64.4,102,3,58,M,T,Hyas_coarctatus,0.29,-9999.0,P
07/23/02,795,Crab_Ledge,64.4,102,3,57,M,T,Gammaridea,2.80,-9999.0,P
07/23/02,796,Crab_Ledge,64.4,102,3,52,F,T,Gammaridea,0.07,-9999.0,P
07/23/02,796,Crab_Ledge,64.4,102,3,52,F,T,Ammodytes_sp,7.48,-9999.0,W
07/23/02,797,Crab_Ledge,64.4,102,3,71,M,T,Ammodytes_sp,2.57,-9999.0,W
07/23/02,797,Crab_Ledge,64.4,102,3,71,M,T,Fish,12.46,-9999.0,W
07/23/02,797,Crab_Ledge,64.4,102,3,71,M,T,Gammarus_annulatus,0.01,-9999.0,W
07/23/02,798,Crab_Ledge,64.4,102,3,58,F,T,Cirolanidae,0.06,-9999.0,P
07/23/02,798,Crab_Ledge,64.4,102,3,58,F,T,Rock,0.10,-9999.0,-9999.0
07/23/02,798,Crab_Ledge,64.4,102,3,58,F,T,Decapoda_crab,0.01,-9999.0,P
